Country,Year,Emission,Category
Finland,1998,247.0764875,Hydrofluorocarbons (Co2 Equivilent)
Finland,1997,149.487602,Hydrofluorocarbons (Co2 Equivilent)
Finland,1996,74.18874828,Hydrofluorocarbons (Co2 Equivilent)
Finland,1995,26.90225274,Hydrofluorocarbons (Co2 Equivilent)
Finland,1994,5.34457813,Hydrofluorocarbons (Co2 Equivilent)
Finland,1993,0.19054197,Hydrofluorocarbons (Co2 Equivilent)
Finland,1992,0.04050453,Hydrofluorocarbons (Co2 Equivilent)
Finland,1991,0.031951168,Hydrofluorocarbons (Co2 Equivilent)
Finland,1990,0.024024986,Hydrofluorocarbons (Co2 Equivilent)
France,2014,19398.68252,Hydrofluorocarbons (Co2 Equivilent)
France,2013,19170.73933,Hydrofluorocarbons (Co2 Equivilent)
France,2012,18987.8598,Hydrofluorocarbons (Co2 Equivilent)
France,2011,18579.79381,Hydrofluorocarbons (Co2 Equivilent)
France,2010,17363.79981,Hydrofluorocarbons (Co2 Equivilent)
France,2009,16311.60956,Hydrofluorocarbons (Co2 Equivilent)
France,2008,15788.18976,Hydrofluorocarbons (Co2 Equivilent)
France,2007,14595.13116,Hydrofluorocarbons (Co2 Equivilent)
France,2006,13686.26855,Hydrofluorocarbons (Co2 Equivilent)
France,2005,12676.03226,Hydrofluorocarbons (Co2 Equivilent)
France,2004,11754.87105,Hydrofluorocarbons (Co2 Equivilent)
France,2003,10764.99395,Hydrofluorocarbons (Co2 Equivilent)
France,2002,9397.311799,Hydrofluorocarbons (Co2 Equivilent)
France,2001,8086.234332,Hydrofluorocarbons (Co2 Equivilent)
France,2000,6642.946443,Hydrofluorocarbons (Co2 Equivilent)
France,1999,5383.414986,Hydrofluorocarbons (Co2 Equivilent)
France,1998,4349.232481,Hydrofluorocarbons (Co2 Equivilent)
France,1997,4111.588669,Hydrofluorocarbons (Co2 Equivilent)
France,1996,3259.836237,Hydrofluorocarbons (Co2 Equivilent)
France,1995,1912.11375,Hydrofluorocarbons (Co2 Equivilent)
France,1994,1952.570637,Hydrofluorocarbons (Co2 Equivilent)
France,1993,2936.382681,Hydrofluorocarbons (Co2 Equivilent)
France,1992,4417.807529,Hydrofluorocarbons (Co2 Equivilent)
France,1991,5124.376818,Hydrofluorocarbons (Co2 Equivilent)
France,1990,4402.199943,Hydrofluorocarbons (Co2 Equivilent)
Germany,2014,10750.36778,Hydrofluorocarbons (Co2 Equivilent)
Germany,2013,10569.43403,Hydrofluorocarbons (Co2 Equivilent)
Germany,2012,10547.63492,Hydrofluorocarbons (Co2 Equivilent)
Germany,2011,10353.25835,Hydrofluorocarbons (Co2 Equivilent)
Germany,2010,9914.686969,Hydrofluorocarbons (Co2 Equivilent)
Germany,2009,9613.58055,Hydrofluorocarbons (Co2 Equivilent)
Germany,2008,9368.027967,Hydrofluorocarbons (Co2 Equivilent)
Germany,2007,9422.417491,Hydrofluorocarbons (Co2 Equivilent)
Germany,2006,9135.858263,Hydrofluorocarbons (Co2 Equivilent)
Germany,2005,8752.627647,Hydrofluorocarbons (Co2 Equivilent)
Germany,2004,8546.578695,Hydrofluorocarbons (Co2 Equivilent)
Germany,2003,8102.161792,Hydrofluorocarbons (Co2 Equivilent)
Germany,2002,7943.214758,Hydrofluorocarbons (Co2 Equivilent)
Germany,2001,7346.293146,Hydrofluorocarbons (Co2 Equivilent)
Germany,2000,5972.05164,Hydrofluorocarbons (Co2 Equivilent)
Germany,1999,5161.164831,Hydrofluorocarbons (Co2 Equivilent)
Germany,1998,4837.332355,Hydrofluorocarbons (Co2 Equivilent)
Germany,1997,4134.199089,Hydrofluorocarbons (Co2 Equivilent)
Germany,1996,3392.977973,Hydrofluorocarbons (Co2 Equivilent)
Germany,1995,2606.073599,Hydrofluorocarbons (Co2 Equivilent)
Germany,1994,2683.098179,Hydrofluorocarbons (Co2 Equivilent)
Germany,1993,2492.855837,Hydrofluorocarbons (Co2 Equivilent)
Germany,1992,287.5644591,Hydrofluorocarbons (Co2 Equivilent)
Germany,1991,45.92200626,Hydrofluorocarbons (Co2 Equivilent)
Germany,1990,50.32,Hydrofluorocarbons (Co2 Equivilent)
Greece,2014,5758.128639,Hydrofluorocarbons (Co2 Equivilent)
Greece,2013,5650.218598,Hydrofluorocarbons (Co2 Equivilent)
Greece,2012,5061.776915,Hydrofluorocarbons (Co2 Equivilent)
Greece,2011,4661.655098,Hydrofluorocarbons (Co2 Equivilent)
Greece,2010,4388.668021,Hydrofluorocarbons (Co2 Equivilent)
Greece,2009,3964.124655,Hydrofluorocarbons (Co2 Equivilent)
Greece,2008,3710.348217,Hydrofluorocarbons (Co2 Equivilent)
Greece,2007,3245.140661,Hydrofluorocarbons (Co2 Equivilent)
Greece,2006,2722.453406,Hydrofluorocarbons (Co2 Equivilent)
Greece,2005,5077.45228,Hydrofluorocarbons (Co2 Equivilent)
Greece,2004,4927.91153,Hydrofluorocarbons (Co2 Equivilent)
Greece,2003,4733.355623,Hydrofluorocarbons (Co2 Equivilent)
Greece,2002,5090.065588,Hydrofluorocarbons (Co2 Equivilent)
Greece,2001,4781.388448,Hydrofluorocarbons (Co2 Equivilent)
Greece,2000,5261.831864,Hydrofluorocarbons (Co2 Equivilent)
Greece,1999,6721.14603,Hydrofluorocarbons (Co2 Equivilent)
Greece,1998,5767.514295,Hydrofluorocarbons (Co2 Equivilent)
Greece,1997,5166.488028,Hydrofluorocarbons (Co2 Equivilent)
Greece,1996,4820.165372,Hydrofluorocarbons (Co2 Equivilent)
Greece,1995,4157.37597,Hydrofluorocarbons (Co2 Equivilent)
Greece,1994,2712.112463,Hydrofluorocarbons (Co2 Equivilent)
Greece,1993,2032.439153,Hydrofluorocarbons (Co2 Equivilent)
Greece,1992,1149.072,Hydrofluorocarbons (Co2 Equivilent)
Greece,1991,1400.08,Hydrofluorocarbons (Co2 Equivilent)
Greece,1990,1182.816,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2014,1428.159897,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2013,1280.34083,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2012,1184.634136,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2011,1345.294507,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2010,1223.008925,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2009,1118.162075,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2008,1163.874534,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2007,1033.270197,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2006,948.6676067,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2005,804.0150805,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2004,704.4162742,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2003,579.923813,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2002,447.1507317,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2001,355.9439228,Hydrofluorocarbons (Co2 Equivilent)
Hungary,2000,273.4417684,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1999,373.0048752,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1998,202.777663,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1997,120.8428016,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1996,54.50586337,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1995,41.64838243,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1994,18.57827365,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1993,3.714540369,Hydrofluorocarbons (Co2 Equivilent)
Hungary,1992,3.714540369,Hydrofluorocarbons (Co2 Equivilent)
Iceland,2014,162.9243094,Hydrofluorocarbons (Co2 Equivilent)
Iceland,2013,169.5969999,Hydrofluorocarbons (Co2 Equivilent)
