Country,Year,Emission,Category
Czech Republic,1997,97.01831085,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1996,99.23982227,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1995,89.64754017,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1994,88.63976178,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1993,87.54961948,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1992,86.35418027,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1991,85.0495119,Sulphur Hexafluoride (Co2 Equivilent)
Czech Republic,1990,85.215,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2014,132.9591151,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2013,130.7865881,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2012,112.1839481,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2011,69.54178609,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2010,35.92665871,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2009,34.36846824,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2008,29.46004887,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2007,28.23720645,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2006,33.62399774,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2005,20.04608086,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2004,30.93832102,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2003,29.59465339,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2002,23.52901108,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2001,28.19900163,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,2000,56.14896372,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1999,62.00540536,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1998,56.86771969,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1997,69.87074913,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1996,58.31300621,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1995,102.5781996,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1994,116.5778763,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1993,96.638085,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1992,85.1637,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1991,60.5796,Sulphur Hexafluoride (Co2 Equivilent)
Denmark,1990,42.408,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2014,2.100390629,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2013,2.027059901,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2012,1.876019112,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2011,1.769774646,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2010,1.728838614,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2009,1.37848344,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2008,1.28760378,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2007,0.922383804,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2006,1.10072928,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2005,1.032746246,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2004,1.037829506,Sulphur Hexafluoride (Co2 Equivilent)
Estonia,2003,1.272982094,Sulphur Hexafluoride (Co2 Equivilent)
